days,bT,sT,y1970,y1980,y1990,y2000,y2010,y2017
11,1.055,0.9199999999999999,1.45601,4.09478,5.77271,0.83702,2.07374,59.74034
11,1.055,0.915,1.45601,4.11587,5.69430,0.81023,2.23323,61.74620
11,1.055,0.91,1.40552,4.01082,5.73411,0.87025,2.44554,68.79486
11,1.055,0.905,1.38376,3.31978,5.69777,0.98043,2.42260,62.16935
11,1.06,0.99,1.81167,2.44853,3.54031,0.53969,1.21862,10.32853
11,1.06,0.985,1.74798,2.56180,3.66101,0.62953,1.26814,13.08775
11,1.06,0.98,1.93960,2.60277,3.92477,0.61322,1.25775,15.28168
11,1.06,0.975,2.03539,2.78588,4.03480,0.71019,1.25065,20.32093
11,1.06,0.97,1.91176,2.68607,3.62576,0.75640,1.22421,17.24078
11,1.06,0.965,1.95062,2.97142,4.42275,0.96049,1.36384,33.58053
11,1.06,0.96,2.00916,3.49383,4.74489,1.19754,1.32473,52.83974
11,1.06,0.955,2.15777,4.02591,4.82021,1.12959,1.43989,68.10596
11,1.06,0.95,2.85806,4.05528,5.74251,1.23676,1.26984,104.52675
11,1.06,0.945,2.68074,3.56209,5.18349,1.22898,1.20638,73.38632
11,1.06,0.94,2.73229,4.28988,5.48763,1.10348,1.42759,101.32660
11,1.06,0.9349999999999999,2.38321,4.38134,5.70329,0.82628,1.71652,84.46344
11,1.06,0.9299999999999999,2.12511,4.44289,5.54905,0.82715,1.77006,76.70809
11,1.06,0.925,2.09285,4.41873,6.47106,0.85077,1.98333,100.97621
11,1.06,0.9199999999999999,2.07980,4.36586,6.33496,1.09406,2.09234,131.67660
11,1.06,0.915,2.07980,4.06081,6.24890,1.09614,2.16742,125.38571
11,1.06,0.91,2.06615,3.95717,6.29260,1.18539,2.37348,144.75167
11,1.06,0.905,2.13087,3.27537,6.25271,1.20410,2.35121,123.54918
11,1.065,0.99,1.81013,2.62881,3.44336,0.64071,1.09947,11.54237
11,1.065,0.985,1.75224,2.79188,3.53079,0.71107,1.12894,13.86580
11,1.065,0.98,1.94644,2.81112,3.77783,0.70477,1.07152,15.61024
11,1.065,0.975,1.94644,2.99285,4.20082,0.76365,1.02646,19.18207
11,1.065,0.97,1.87554,2.96255,3.79233,0.82239,1.00781,17.46436
11,1.065,0.965,1.86207,2.92707,4.17043,0.96652,1.05053,23.07969
11,1.065,0.96,1.92867,3.20896,4.03273,1.14043,1.55682,44.31273
11,1.065,0.955,1.92867,3.71703,4.13349,1.09396,1.78148,57.75008
11,1.065,0.95,2.49247,3.76046,5.11324,1.20208,1.60246,92.31792
11,1.065,0.945,2.33783,3.47398,4.64919,1.20649,1.53198,69.79023
11,1.065,0.94,2.38278,4.18376,5.04413,1.08328,1.49633,81.50920
11,1.065,0.9349999999999999,2.07836,4.27230,5.32284,0.83876,1.59496,63.22836
11,1.065,0.9299999999999999,1.86560,4.35411,5.14902,0.83965,1.64471,57.76021
11,1.065,0.925,1.83727,4.35411,6.17006,0.86362,1.84512,78.65208
11,1.065,0.9199999999999999,1.84987,4.44086,6.34140,1.04470,1.80861,98.43066
11,1.065,0.915,1.84987,3.84809,6.25526,1.14856,2.21399,113.23006
11,1.065,0.91,1.83774,3.74988,6.29900,1.24208,2.42447,130.71856
11,1.065,0.905,1.89530,3.10380,6.25907,1.25854,2.40173,111.29434
11,1.07,0.99,1.76925,1.72910,2.66519,0.59929,1.04902,5.12578
11,1.07,0.985,1.71267,1.72184,2.73287,0.68013,1.01745,5.57685
11,1.07,0.98,1.93071,1.64008,2.92408,0.68054,0.97702,6.15639
11,1.07,0.975,1.93071,2.44329,3.39824,0.74323,0.95888,11.42424
11,1.07,0.97,1.86038,2.41855,3.06779,0.78274,0.90449,9.77244
11,1.07,0.965,1.84702,2.38959,3.37366,0.91820,0.94283,12.89039
11,1.07,0.96,1.91308,2.64430,3.26226,1.05823,1.44700,25.27035
11,1.07,0.955,1.91308,3.17432,3.40840,1.06409,1.53663,33.84404
11,1.07,0.95,2.47232,3.73394,4.21628,1.11673,1.38222,60.07941
11,1.07,0.945,2.31893,3.54927,3.83364,1.11517,1.25346,44.10520
11,1.07,0.94,2.36352,4.27443,4.15930,1.01097,1.22429,52.00953
11,1.07,0.9349999999999999,2.06156,4.36489,4.43971,0.79506,1.30055,41.30947
11,1.07,0.9299999999999999,1.85052,4.51821,4.29473,0.79590,1.23810,35.38411
11,1.07,0.925,1.82242,4.51821,5.30430,0.76791,1.36582,45.80859
11,1.07,0.9199999999999999,1.84987,4.60823,5.45160,0.76582,1.33879,47.64771
11,1.07,0.915,1.84987,4.06004,5.37755,1.07897,2.21399,96.48054
11,1.07,0.91,1.83774,3.95642,5.48046,1.16682,2.42447,112.72541
11,1.07,0.905,1.89530,3.37132,5.44572,1.20325,2.40173,100.55680
11,1.075,0.99,1.75019,1.72257,2.58332,0.62703,1.02146,4.98833
11,1.075,0.985,1.69422,1.71534,2.64892,0.71161,0.99072,5.42731
11,1.075,0.98,1.90991,1.63886,2.83426,0.73343,0.95135,6.19000
11,1.075,0.975,1.90991,2.37695,3.29384,0.80218,0.93369,11.19983
11,1.075,0.97,1.84034,2.35289,2.97355,0.84484,0.88073,9.58048
11,1.075,0.965,1.82712,2.32471,3.27002,1.02056,0.91806,13.01363
11,1.075,0.96,1.89247,2.57251,3.16205,1.18535,1.40899,25.71046
11,1.075,0.955,1.89247,3.08814,3.30369,1.18869,1.49627,34.34022
11,1.075,0.95,2.44569,3.63256,3.67110,1.26786,1.34591,55.65397
11,1.075,0.945,2.29395,3.45290,3.33794,1.26786,1.22054,40.91365
11,1.075,0.94,2.33806,4.15838,3.62149,1.20640,1.19213,50.63893
11,1.075,0.9349999999999999,2.03935,4.24639,3.96606,0.86881,1.26639,37.78880
11,1.075,0.9299999999999999,1.83058,4.39555,4.25781,0.86169,1.20558,35.59051
11,1.075,0.925,1.80279,4.39555,5.25871,0.83139,1.33454,46.23516
11,1.075,0.9199999999999999,1.82995,4.48312,5.40474,0.82913,1.30813,48.09141
11,1.075,0.915,1.82995,3.94982,5.33132,1.18418,2.16328,98.71463
11,1.075,0.91,1.81794,3.84900,5.43335,1.14851,2.36894,103.43962
11,1.075,0.905,1.89530,3.27979,5.39891,1.18437,2.34672,93.27826
11,1.08,0.99,1.70068,1.71237,2.59902,0.65584,1.10138,5.46724
11,1.08,0.985,1.64630,1.70518,2.66501,0.68183,1.09696,5.59556
11,1.08,0.98,1.85589,1.62915,2.85148,0.74717,1.11278,7.16819
11,1.08,0.975,1.85589,2.36286,3.24839,0.81722,1.09212,12.71348
11,1.08,0.97,1.78829,2.33894,2.93251,0.86067,1.03017,10.87528
11,1.08,0.965,1.77544,2.31093,3.22489,1.04268,1.07187,14.78787
11,1.08,0.96,1.83894,2.55726,3.11841,1.20325,1.43000,25.23307
11,1.08,0.955,1.83894,3.06984,3.25810,1.25549,1.51966,35.09223
11,1.08,0.95,2.37651,3.63256,3.62044,1.34772,1.47785,62.25039
11,1.08,0.945,2.22907,3.45290,3.29187,1.34772,1.35349,46.21740
11,1.08,0.94,2.27193,4.15838,3.57151,1.35879,1.25613,57.59147
11,1.08,0.9349999999999999,1.99708,4.24639,3.91133,1.02208,1.33437,45.23768
11,1.08,0.9299999999999999,1.79264,4.39555,4.19905,0.96472,1.27029,40.54733
11,1.08,0.925,1.76542,4.39555,5.18614,0.93080,1.27213,47.65306
11,1.08,0.9199999999999999,1.82995,4.48312,5.33015,0.92827,1.24696,50.61525
11,1.08,0.915,1.82995,3.94982,5.25775,1.32577,1.27121,64.04695
11,1.08,0.91,1.81794,3.84900,5.35837,1.31255,1.39206,68.50672
11,1.08,0.905,1.89530,3.27979,5.32440,1.35353,1.37900,61.77698
11,1.085,0.99,1.46597,1.52253,2.42846,0.67630,1.04250,3.82148
11,1.085,0.985,1.41909,1.49096,2.52415,0.69995,1.03831,3.88139
11,1.085,0.98,1.54501,1.44438,2.71315,0.85711,1.05328,5.46599
11,1.085,0.975,1.54501,2.09489,3.07188,0.85443,1.03373,8.78173
11,1.085,0.97,1.50998,2.07512,2.84052,0.87305,0.98120,7.62447
11,1.085,0.965,1.50577,2.05027,3.12373,1.10880,1.02352,10.94442
11,1.085,0.96,1.61154,2.41735,3.03368,1.34656,1.37636,21.90334
11,1.085,0.955,1.61154,2.90188,2.90452,1.44130,1.46531,28.68661
11,1.085,0.95,2.09975,3.56650,3.22753,1.54717,1.42774,53.39133
11,1.085,0.945,1.96948,3.39011,2.96462,1.54717,1.33992,41.03478
11,1.085,0.94,1.93591,4.08276,3.28802,1.74637,1.24353,56.43752
11,1.085,0.9349999999999999,2.00902,4.16917,3.60784,1.31361,1.21245,48.12980
11,1.085,0.9299999999999999,1.85818,4.39555,3.80944,1.26276,1.15423,45.34969
11,1.085,0.925,1.82996,4.39555,4.70494,1.24393,1.15590,54.41568
11,1.085,0.9199999999999999,2.00109,4.48312,4.83559,1.24329,1.13302,61.10918
11,1.085,0.915,2.00109,3.94982,4.76990,1.61302,1.15506,70.24181
11,1.085,0.91,1.98796,3.84900,4.86119,1.64338,1.26487,77.31844
11,1.085,0.905,1.90549,3.27979,4.83038,1.69469,1.25301,64.10276
11,1.09,0.99,1.46404,1.52363,2.59231,0.72907,0.98462,4.15104
11,1.09,0.985,1.41722,1.49204,2.57262,0.79248,0.97822,4.21715
11,1.09,0.98,1.54298,1.44543,2.76525,0.98732,0.97822,5.95646
11,1.09,0.975,1.54298,2.09640,3.13087,0.97579,0.97036,9.58933
11,1.09,0.97,1.50800,2.07662,2.92752,0.99705,0.92964,8.49749
11,1.09,0.965,1.50379,2.05175,2.90595,1.26628,0.90707,10.29846
11,1.09,0.96,1.60943,2.41910,2.89053,1.51049,0.90031,15.30422
11,1.09,0.955,1.60943,2.90398,2.76746,1.61676,0.96707,20.22319
11,1.09,0.95,2.09699,3.56908,3.08972,1.81115,0.94228,39.46450
11,1.09,0.945,1.96690,3.39256,2.88855,1.81115,0.90916,31.73820
11,1.09,0.94,1.93336,4.08571,3.20366,2.04434,0.84767,43.85393
11,1.09,0.9349999999999999,2.00639,4.17218,3.51527,1.53774,0.82649,37.39854
11,1.09,0.9299999999999999,1.85574,4.39872,3.44755,1.52134,0.78680,33.68532
11,1.09,0.925,1.82756,4.39872,4.25798,1.49865,0.83870,43.02372
11,1.09,0.9199999999999999,2.00109,4.48636,4.37622,1.49788,0.82210,48.37949
11,1.09,0.915,2.00109,3.95267,4.31677,1.94331,0.83809,55.60970
11,1.09,0.91,1.98796,3.85178,4.39938,1.97990,0.83809,55.89800
11,1.09,0.905,1.90549,3.27979,4.39938,2.04171,0.83809,47.04688
11,1.095,0.99,1.22689,1.47890,2.14303,0.77822,0.98462,2.97950
11,1.095,0.985,1.18462,1.44823,2.13618,0.84591,0.97822,3.03262
11,1.095,0.98,1.31303,1.40299,2.29613,1.05818,0.97822,4.37851
11,1.095,0.975,1.31303,2.03485,2.63913,1.04582,0.97036,7.15582
11,1.095,0.97,1.29481,2.01565,2.49406,1.06861,0.92964,6.46639
11,1.095,0.965,1.27293,1.99151,2.47569,1.11942,0.90707,6.37262
11,1.095,0.96,1.25317,2.36820,2.46255,1.35227,0.90031,8.89745
11,1.095,0.955,1.25317,2.84287,2.34328,1.44741,0.96707,11.68530
11,1.095,0.95,1.19768,3.49398,2.66298,1.56810,0.94228,16.46568
11,1.095,0.945,1.19768,3.32118,2.49205,1.56810,0.90916,14.13185
11,1.095,0.94,1.17726,3.99974,2.87220,1.76999,0.84767,20.29167
11,1.095,0.9349999999999999,1.22172,4.08439,2.60562,1.33138,0.82649,14.30695
11,1.095,0.9299999999999999,1.12999,4.30616,2.55542,1.31717,0.78680,12.88644
11,1.095,0.925,1.12999,4.30616,3.15613,1.29753,0.83870,16.71264
11,1.095,0.9199999999999999,2.00109,4.41560,3.24378,1.29686,0.82210,30.55819
11,1.095,0.915,2.00109,3.89033,3.19971,1.68252,0.83809,35.12504
11,1.095,0.91,1.98796,3.79104,3.32401,1.71420,0.83809,35.98998
11,1.095,0.905,1.90549,3.22806,3.32401,2.04089,0.83809,34.97211
11,1.1,0.99,1.22102,1.43130,2.12134,0.80471,1.00802,3.00729
11,1.1,0.985,1.17896,1.41344,2.11456,0.79443,1.00802,2.82176
11,1.1,0.98,1.30675,1.36929,2.27289,1.01066,1.00802,4.14324
11,1.1,0.975,1.30675,1.98597,2.61242,0.99885,0.99992,6.77133
11,1.1,0.97,1.28861,1.97237,2.46882,1.02061,0.96804,6.19947
11,1.1,0.965,1.26684,2.03031,2.45063,1.06914,0.96804,6.52367
11,1.1,0.96,1.24717,2.41433,2.43762,1.22631,0.96804,8.71333
11,1.1,0.955,1.24717,2.92307,2.31957,1.31259,0.96804,10.74470
11,1.1,0.95,1.19195,3.75933,2.63603,1.55728,0.94947,17.46470
11,1.1,0.945,1.19195,3.57340,2.46682,1.55728,0.94947,15.53536
11,1.1,0.94,1.17163,4.54038,2.86832,1.75778,0.88322,23.68861
11,1.1,0.9349999999999999,1.21588,4.63509,2.60209,1.32219,0.86114,16.69705
11,1.1,0.9299999999999999,1.12458,4.61551,2.55196,1.30808,0.85235,14.76865
11,1.1,0.925,1.12458,4.61551,3.15186,1.28858,0.90858,19.15370
11,1.1,0.9199999999999999,2.00109,4.73281,3.23939,1.28791,0.90858,35.90029
11,1.1,0.915,2.00109,4.16980,3.19538,1.67091,0.90858,40.47823
11,1.1,0.91,1.98796,4.06337,3.31952,1.70237,0.90858,41.47499
11,1.1,0.905,1.90549,3.47718,3.31952,2.04089,0.90858,40.78409
12,1.01,0.99,2.96485,5.52166,6.35522,1.40186,1.48683,216.85395
12,1.01,0.985,2.78721,6.18161,7.54840,1.49231,1.73108,335.97232
12,1.01,0.98,2.85031,5.36836,7.11700,1.45885,1.68008,266.91380
12,1.01,0.975,2.85062,4.98877,7.93454,1.34150,1.82075,275.60914
12,1.01,0.97,3.09894,4.97904,6.30398,1.39866,1.90080,258.59526
12,1.01,0.965,2.73334,4.78064,7.19033,1.34887,1.87921,238.16162
12,1.01,0.96,2.52076,4.65333,8.35157,1.51341,1.95044,289.17011
12,1.01,0.955,2.50351,4.23446,7.88149,1.69961,1.72971,245.62976
12,1.01,0.95,2.50671,4.47965,8.54535,1.41378,1.60526,217.77361
12,1.01,0.945,2.71797,4.07717,8.25407,1.15317,1.79850,189.70421
12,1.01,0.94,2.34440,3.82602,8.27036,1.18158,1.77458,155.54757
12,1.01,0.9349999999999999,2.39409,3.91189,7.09076,1.01940,1.84857,125.14095
12,1.01,0.9299999999999999,2.09861,3.91904,7.49323,1.01526,1.84632,115.52298
12,1.01,0.925,1.90157,3.79490,7.19731,1.11200,2.13781,123.46806
12,1.01,0.9199999999999999,1.85557,4.16513,7.04111,0.89216,2.11129,102.50403
12,1.01,0.915,1.88890,4.16865,7.12511,0.93023,2.15190,112.30833
12,1.01,0.91,1.86243,3.68569,7.25509,0.90293,2.12593,95.59748
12,1.01,0.905,1.72567,3.66235,7.04804,0.91432,2.48170,101.07194
12,1.015,0.99,2.90663,5.62245,6.03876,1.39066,1.39345,191.23894
12,1.015,0.985,2.69411,6.39490,7.41249,1.64310,1.61583,339.05739
12,1.015,0.98,2.71512,5.83351,6.91125,1.69973,1.56730,291.61291
12,1.015,0.975,2.72125,5.42102,7.83894,1.38829,1.67581,269.03650
12,1.015,0.97,2.98955,5.49922,6.33795,1.39876,1.74383,254.15755
12,1.015,0.965,2.66028,5.27076,6.94222,1.34897,1.79464,235.65530
12,1.015,0.96,2.46813,5.22946,8.22907,1.52089,1.86387,301.08314
12,1.015,0.955,2.45087,4.57796,7.80823,1.72830,1.65294,250.27618
12,1.015,0.95,2.45400,4.84303,8.62942,1.39639,1.56467,224.07980
12,1.015,0.945,2.71714,4.15287,8.49547,1.15617,1.74774,193.70583
12,1.015,0.94,2.36800,3.91652,8.45096,1.17487,1.74104,160.32032
12,1.015,0.9349999999999999,2.41818,4.00442,7.24561,1.01361,1.82105,129.50835
12,1.015,0.9299999999999999,2.10192,4.02641,7.54365,1.00950,1.81884,117.22392
12,1.015,0.925,1.90456,3.89887,7.25952,1.10568,2.15444,128.41228
12,1.015,0.9199999999999999,1.85085,4.27924,7.10197,0.88710,2.12772,106.17016
12,1.015,0.915,1.88410,4.25050,7.18669,0.92677,2.19541,117.10027
12,1.015,0.91,1.85769,3.75806,7.31779,0.89957,2.16892,99.67640
12,1.015,0.905,1.72127,3.73426,7.10895,0.93256,2.46076,104.85919
12,1.02,0.99,2.69997,5.45335,5.30028,1.32254,1.31671,135.90029
12,1.02,0.985,2.54972,6.30141,6.72031,1.60726,1.52270,264.25359
12,1.02,0.98,2.57499,5.74823,6.21827,1.75165,1.50605,242.81080
12,1.02,0.975,2.60148,5.39845,7.27384,1.39073,1.63453,232.21321
12,1.02,0.97,2.87218,5.65032,5.88105,1.40357,1.71901,230.27731
12,1.02,0.965,2.70138,5.43753,6.33817,1.42286,1.75449,232.41422
12,1.02,0.96,2.56316,5.54493,7.61131,1.61687,1.83426,320.82496
12,1.02,0.955,2.57551,4.87290,7.22207,1.64578,1.62668,242.65331
12,1.02,0.95,2.57480,4.63369,8.17065,1.36107,1.53982,204.30421
12,1.02,0.945,2.86655,3.98541,8.04382,1.07171,1.72418,169.80627
12,1.02,0.94,2.57516,3.79356,8.00168,1.09861,1.71588,147.35392
12,1.02,0.9349999999999999,2.56003,3.91554,6.90281,0.94781,1.81115,118.77935
12,1.02,0.9299999999999999,1.97561,3.95561,7.21960,0.95684,1.80895,97.65521
12,1.02,0.925,1.84545,3.83031,7.06167,1.04801,2.14273,112.09203
12,1.02,0.9199999999999999,1.79340,4.20399,6.90842,0.84082,2.11615,92.67671
12,1.02,0.915,1.84609,4.23300,6.99083,0.90156,2.19541,108.12765
12,1.02,0.91,1.82021,3.74258,7.11711,0.87510,2.16892,92.02271
12,1.02,0.905,1.68655,3.71888,6.91400,0.90223,2.46076,96.27791
12,1.025,0.99,2.69585,4.86450,5.25404,1.27405,1.32644,116.43896
12,1.025,0.985,2.71429,5.42975,6.70272,1.58807,1.49016,233.76934
12,1.025,0.98,2.65997,4.95308,5.81582,1.68774,1.42669,184.50156
12,1.025,0.975,2.47183,4.69960,6.83182,1.35978,1.65375,178.46561
12,1.025,0.97,2.64106,4.96625,5.52366,1.31486,1.74781,166.49724
12,1.025,0.965,2.46275,4.83050,5.97233,1.36668,1.80810,175.56781
12,1.025,0.96,2.28227,5.14891,7.13665,1.57947,1.80649,239.28955
12,1.025,0.955,2.40932,4.52488,6.84728,1.60771,1.60768,192.94174
12,1.025,0.95,2.40865,4.32098,7.74664,1.38545,1.52423,170.25962
12,1.025,0.945,2.71799,3.72119,7.62639,1.09091,1.72052,144.77551
12,1.025,0.94,2.44170,3.56306,7.58248,1.09648,1.71224,123.84838
12,1.025,0.9349999999999999,2.42736,3.66353,6.77355,0.96139,1.81768,105.26078
12,1.025,0.9299999999999999,1.93996,3.72197,7.08440,0.94448,1.81547,87.71091
12,1.025,0.925,1.82797,3.60407,6.97898,1.03447,2.04049,97.05306
12,1.025,0.9199999999999999,1.78731,3.98513,6.74666,0.82997,2.01519,80.37227
12,1.025,0.915,1.83006,4.13644,6.83356,0.89633,2.09066,96.93691
12,1.025,0.91,1.80441,3.65721,6.95700,0.87002,2.06543,82.49876
12,1.025,0.905,1.67190,3.63405,6.80658,0.89700,2.43464,90.31471
12,1.03,0.99,2.65788,5.05890,6.34213,1.03270,1.25776,110.76450
12,1.03,0.985,2.79682,6.00305,7.60315,1.34099,1.42833,244.50182
12,1.03,0.98,2.84859,5.52211,5.80536,1.41564,1.37405,177.63082
12,1.03,0.975,2.58641,5.51794,6.62448,1.15762,1.59870,174.96807
12,1.03,0.97,2.80555,5.67762,5.61449,1.17457,1.72203,180.88969
12,1.03,0.965,2.56208,5.74376,5.86261,1.26756,1.83562,200.73860
12,1.03,0.96,2.37432,5.42120,6.91385,1.43860,1.77084,226.71214
12,1.03,0.955,2.64912,4.66743,6.80205,1.49951,1.57595,198.75221
12,1.03,0.95,2.64839,4.68689,7.69547,1.24729,1.44540,172.20919
12,1.03,0.945,2.75300,3.82338,7.57601,0.99823,1.64106,130.63249
12,1.03,0.94,2.49901,3.65727,7.94551,1.04221,1.68439,127.48043
12,1.03,0.9349999999999999,2.48433,3.58849,7.07460,0.91381,1.78811,103.05601
12,1.03,0.9299999999999999,1.87580,3.64574,7.42497,0.91202,1.78594,82.70607
12,1.03,0.925,1.76751,3.53025,7.42120,1.01017,2.00730,93.89602
12,1.03,0.9199999999999999,1.74908,3.91121,7.02436,0.81046,1.98241,77.20644
12,1.03,0.915,1.79091,4.03996,7.11484,0.87527,2.09252,94.28196
12,1.03,0.91,1.76581,3.57191,7.23309,0.84958,2.06727,80.12548
12,1.03,0.905,1.63614,3.54929,7.20776,0.88426,2.43681,90.19110
12,1.035,0.99,2.63878,4.52158,6.58950,1.00129,1.17373,92.40005
12,1.035,0.985,2.68492,5.42449,7.64577,1.36215,1.37948,209.24339
12,1.035,0.98,2.75611,5.02385,5.92796,1.41182,1.34363,155.70340
12,1.035,0.975,2.47527,5.11694,6.65995,1.15450,1.57925,153.79747
12,1.035,0.97,2.69051,5.53488,5.69357,1.21394,1.61770,166.50335
12,1.035,0.965,2.46387,5.67955,5.94519,1.33104,1.75136,193.93802
12,1.035,0.96,2.28330,5.20741,7.28814,1.59533,1.68955,233.57420
12,1.035,0.955,2.55777,4.67182,7.33312,1.66287,1.50361,219.09419
12,1.035,0.95,2.58162,4.84420,7.94157,1.42675,1.38992,196.95258
12,1.035,0.945,2.68359,3.98998,7.47862,1.14186,1.57933,144.40911
12,1.035,0.94,2.43600,3.84756,7.84337,1.08873,1.62103,129.74063
12,1.035,0.9349999999999999,2.39857,3.76107,7.10931,0.95460,1.72085,105.35517
12,1.035,0.9299999999999999,1.81105,3.77475,7.46141,0.87928,1.71876,77.08709
12,1.035,0.925,1.70649,3.65518,7.45762,0.97391,1.94635,88.17634
12,1.035,0.9199999999999999,1.68870,4.03312,7.12060,0.78137,1.92221,72.83992
12,1.035,0.915,1.72909,3.94135,7.27435,0.86790,2.03293,87.46806
12,1.035,0.91,1.70486,3.48472,7.39525,0.84243,2.00839,74.33468
12,1.035,0.905,1.57966,3.46266,7.36935,0.87682,2.43681,86.12579
12,1.04,0.99,2.25018,3.65444,5.73537,0.91396,1.10501,47.63142
12,1.04,0.985,2.37166,4.04729,6.56847,1.21740,1.31170,100.68105
12,1.04,0.98,2.47625,3.82895,5.25119,1.19806,1.39884,83.44072
12,1.04,0.975,2.25657,4.10846,6.19129,0.97970,1.60412,90.20674
12,1.04,0.97,2.45445,4.64156,5.44032,1.07420,1.56659,104.29994
12,1.04,0.965,2.22323,5.21014,5.68074,1.17782,1.79583,139.18215
12,1.04,0.96,2.07558,4.86422,6.70321,1.42512,1.72840,166.69839
12,1.04,0.955,2.56617,4.62038,6.74458,1.51342,1.53819,186.16077
12,1.04,0.95,2.60159,4.89960,7.30420,1.29853,1.44362,174.53222
12,1.04,0.945,2.76605,4.03560,7.18418,1.03924,1.68621,140.53120
12,1.04,0.94,2.52139,4.10749,7.61062,0.99088,1.73073,135.17190
12,1.04,0.9349999999999999,2.48265,4.01516,6.88077,0.86881,1.84419,109.89661
12,1.04,0.9299999999999999,1.90966,4.06841,7.13082,0.80026,1.84195,81.66380
12,1.04,0.925,1.79942,3.93953,7.18226,0.90492,2.14938,99.02896
12,1.04,0.9199999999999999,1.61833,4.35361,6.85769,0.72603,2.12272,74.46290
12,1.04,0.915,1.69880,4.01905,7.06325,0.80643,2.23203,86.80295
12,1.04,0.91,1.67499,3.55342,7.20861,0.78276,2.21518,74.39555
12,1.04,0.905,1.55199,3.53092,7.18336,0.81606,2.55756,82.15804
12,1.045,0.99,2.04581,3.55596,4.53585,0.86050,1.02406,29.07755
12,1.045,0.985,2.16792,3.89909,5.47903,1.22869,1.20525,68.58561
12,1.045,0.98,2.28812,3.68874,4.40733,1.18888,1.22143,54.01822
12,1.045,0.975,2.08513,3.96705,5.71220,0.98473,1.41668,65.91601
12,1.045,0.97,2.19505,4.46463,5.11283,1.06793,1.51217,80.91580
12,1.045,0.965,1.98827,5.02819,5.33878,1.17094,1.74161,108.84647
12,1.045,0.96,1.91261,4.77988,6.23311,1.41680,1.70742,137.84636
12,1.045,0.955,2.44549,4.54027,6.32571,1.50458,1.43543,151.68936
12,1.045,0.95,2.50184,4.83769,6.92818,1.29094,1.34832,145.95456
12,1.045,0.945,2.68580,3.98461,6.49632,1.03317,1.57070,112.82103
12,1.045,0.94,2.44823,4.09452,6.84780,0.98509,1.61711,109.35115
12,1.045,0.9349999999999999,2.41888,4.00248,6.19110,0.86373,1.72312,89.20888
12,1.045,0.9299999999999999,1.86061,4.06088,6.50666,0.81349,1.72103,68.82955
12,1.045,0.925,1.78584,3.93225,6.55360,0.92970,2.00827,85.92676
12,1.045,0.9199999999999999,1.61833,4.34555,6.25744,0.74590,1.98336,65.10201
12,1.045,0.915,1.69880,4.01359,6.44501,0.83154,2.10507,76.92157
12,1.045,0.91,1.67499,3.54859,6.75981,0.80713,2.08918,67.75241
12,1.045,0.905,1.55199,3.52612,6.73613,0.84147,2.41210,74.82174
12,1.05,0.99,1.83152,3.38002,4.25984,0.90540,1.07377,25.63760
12,1.05,0.985,1.88227,3.76479,4.55987,1.23736,1.20012,47.98438
12,1.05,0.98,1.95601,3.60247,3.72504,1.14184,1.17762,35.29466
12,1.05,0.975,1.78874,3.59956,4.80671,0.94576,1.37031,40.10926
12,1.05,0.97,1.83361,3.97202,4.36083,0.97068,1.38847,42.80550
12,1.05,0.965,1.68997,4.30315,4.56741,1.06431,1.66266,58.77704
12,1.05,0.96,1.73397,4.11008,5.27132,1.29464,1.63002,79.27834
12,1.05,0.955,2.21087,3.95354,5.34964,1.37486,1.37036,88.09812
12,1.05,0.95,2.31162,4.80038,5.85914,1.17964,1.28967,98.91314
12,1.05,0.945,2.51900,3.95388,5.25399,0.96153,1.51070,76.01153
12,1.05,0.94,2.30173,4.27705,6.20225,0.91679,1.58629,88.79737
12,1.05,0.9349999999999999,2.28653,4.18091,5.60746,0.80534,1.69029,72.97157
12,1.05,0.9299999999999999,1.75881,4.36301,5.89327,0.79024,1.68823,60.33262
12,1.05,0.925,1.68813,4.22480,6.28149,0.90313,1.97000,79.70585
12,1.05,0.9199999999999999,1.52978,4.34555,6.00034,0.72389,1.94557,56.17859
12,1.05,0.915,1.61723,4.01359,6.18020,0.87765,2.06496,72.70148
12,1.05,0.91,1.59457,3.54859,6.75981,0.85190,2.04937,66.77911
12,1.05,0.905,1.47747,3.52612,6.73613,0.88401,2.36613,73.40476
12,1.055,0.99,1.98974,2.65146,4.02293,0.85811,1.16178,21.15865
12,1.055,0.985,2.05201,2.89017,4.36125,1.09812,1.30283,37.00427
12,1.055,0.98,2.14622,2.81406,3.51165,1.03774,1.25513,27.62460
12,1.055,0.975,1.98013,2.80609,4.69206,0.85954,1.36284,30.53997
12,1.055,0.97,2.01180,3.06997,4.35047,0.87954,1.36319,32.21587
12,1.055,0.965,1.88295,3.41223,4.34070,0.95653,1.69031,45.09216
12,1.055,0.96,1.93197,3.38780,5.00968,1.18724,1.65713,64.50936
12,1.055,0.955,2.49698,3.44311,5.08410,1.30324,1.42865,81.38277
12,1.055,0.95,2.44242,4.18062,5.60183,1.11819,1.27576,81.59757
12,1.055,0.945,2.73097,3.44341,5.16717,0.91680,1.49166,66.45122
12,1.055,0.94,2.56781,4.16984,6.09977,0.90100,1.54994,91.20875
12,1.055,0.9349999999999999,2.63076,4.14001,5.55987,0.79147,1.68168,80.59850
12,1.055,0.9299999999999999,2.06591,4.35079,6.15035,0.72047,1.67964,66.89795
12,1.055,0.925,1.98289,4.21297,6.59539,0.82340,1.95997,88.91716
